"FABLE_Exporter","FABLE_Importer","Year","FABLE_Item","Q_ij","net_trade_ij"
"R_NMC","R_CSA",2015,"Corn",0,-419.0173146
"R_NMC","R_CSA",2015,"Rice",17.008495,-268.1962987
"R_NMC","R_CSA",2015,"Soyabean",0,-442.882187
"R_NMC","R_CSA",2015,"Wheat",0.7130187,-69.0257269
"R_NMC","R_CSA",2020,"Cocoa",1.5014824,0.0374143
"R_NMC","R_CSA",2020,"Coffee",0.1041688,-9.9235345
"R_NMC","R_CSA",2020,"Corn",0.0646658,-200.3121032
"R_NMC","R_CSA",2020,"Palm_oil",0.737777,-12.185631
"R_NMC","R_CSA",2020,"Rice",10.4391498,-5.4017332
"R_NMC","R_CSA",2020,"Soyabean",0,-183.733084
"R_NMC","R_CSA",2020,"Wheat",15.16576315,-0.45465085
"R_NMC","R_NEU",2000,"Cocoa",0.0205208,-3.394693
"R_NMC","R_NEU",2000,"Coffee",0.0554798,-2.4074678
"R_NMC","R_NEU",2000,"Corn",0,-34.8076854
"R_NMC","R_NEU",2000,"Palm_oil",0,-0.763
"R_NMC","R_NEU",2000,"Rice",3.6599164,3.6554373
"R_NMC","R_NEU",2000,"Soyabean",0,-0.113069
"R_NMC","R_NEU",2000,"Wheat",1.3086019,-107.7199869
"R_NMC","R_NEU",2005,"Cocoa",0.0134876,-4.3445105
"R_NMC","R_NEU",2005,"Coffee",0.4605686,-1.7175657
"R_NMC","R_NEU",2005,"Corn",0.05506,-448.6152159
"R_NMC","R_NEU",2005,"Palm_oil",0.038014,0.038014
"R_NMC","R_NEU",2005,"Rice",42.02252625,-121.98480505
"R_NMC","R_NEU",2005,"Soyabean",0,-59.269707
"R_NMC","R_NEU",2005,"Wheat",35.9504254,-446.16928725
"R_NMC","R_NEU",2010,"Cocoa",0.0346127,-7.5938897
"R_NMC","R_NEU",2010,"Coffee",0.1347356,-3.36599805
"R_NMC","R_NEU",2010,"Corn",0.2729196,-1906.0118018
"R_NMC","R_NEU",2010,"Palm_oil",0.0120934,-6.4871726
"R_NMC","R_NEU",2010,"Rice",61.0040185,61.0040185
"R_NMC","R_NEU",2010,"Soyabean",0,-679.968589
"R_NMC","R_NEU",2010,"Wheat",15.5289905,-1007.3685045
"R_NMC","R_NEU",2015,"Cocoa",0.014185,-12.6534407
"R_NMC","R_NEU",2015,"Coffee",0.0043306,-4.90377695
"R_NMC","R_NEU",2015,"Corn",0,-3111.468905
"R_NMC","R_NEU",2015,"Rice",29.9063918,29.4690282
"R_NMC","R_NEU",2015,"Soyabean",0,-1174.291606
"R_NMC","R_NEU",2015,"Wheat",2.2013456,-316.53145065
"R_NMC","R_NEU",2020,"Cocoa",0.0809741,-11.3481798
"R_NMC","R_NEU",2020,"Coffee",0.1577255,-3.3934778
"R_NMC","R_NEU",2020,"Corn",0,-1973.7993328
"R_NMC","R_NEU",2020,"Rice",22.6729169,22.0926012
"R_NMC","R_NEU",2020,"Soyabean",0,-478.87118
"R_NMC","R_NEU",2020,"Wheat",2.4563227,-392.2483679
"R_NMC","R_OEU",2000,"Cocoa",1.3495168,-67.24116855
"R_NMC","R_OEU",2000,"Coffee",2.1311646,-6.05635685
"R_NMC","R_OEU",2000,"Corn",0.2920786,-447.1154832
"R_NMC","R_OEU",2000,"Palm_oil",0.1889604,-1.4481088
"R_NMC","R_OEU",2000,"Rice",95.1649656,-7.1668196
"R_NMC","R_OEU",2000,"Soyabean",0.1588114,-63.5884857
"R_NMC","R_OEU",2000,"Wheat",198.32888465,-4588.06015785
"R_NMC","R_OEU",2005,"Cocoa",1.1390096,-196.415273
"R_NMC","R_OEU",2005,"Coffee",6.17820865,-4.93529025
"R_NMC","R_OEU",2005,"Corn",7.6862281,-2602.28549995
"R_NMC","R_OEU",2005,"Palm_oil",0.393987,-0.8832424
"R_NMC","R_OEU",2005,"Rice",211.1513428,-81.7889481
"R_NMC","R_OEU",2005,"Soyabean",0.028013,-73.7752995
"R_NMC","R_OEU",2005,"Wheat",250.3606582,-7585.76985665
"R_NMC","R_OEU",2010,"Cocoa",0.88364605,-254.3504973
"R_NMC","R_OEU",2010,"Coffee",6.250809,-4.5043782
"R_NMC","R_OEU",2010,"Corn",2.0223301,-4752.81939435
"R_NMC","R_OEU",2010,"Palm_oil",0.51344,-21.4558195
"R_NMC","R_OEU",2010,"Rice",219.4136463,124.04232275
"R_NMC","R_OEU",2010,"Soyabean",0,-141.6954653
"R_NMC","R_OEU",2010,"Wheat",75.4375164,-12372.8286543
"R_NMC","R_OEU",2015,"Cocoa",2.9799932,-261.4111945
"R_NMC","R_OEU",2015,"Coffee",2.7289563,-21.2975429
"R_NMC","R_OEU",2015,"Corn",1.4146289,-8160.9098402
"R_NMC","R_OEU",2015,"Palm_oil",1.192089,-0.469007
"R_NMC","R_OEU",2015,"Rice",243.0933188,160.4400383
"R_NMC","R_OEU",2015,"Soyabean",0.154259,-996.59490075
"R_NMC","R_OEU",2015,"Wheat",162.0807708,-18280.5289277
"R_NMC","R_OEU",2020,"Cocoa",3.0249657,-194.3295313
"R_NMC","R_OEU",2020,"Coffee",2.2513138,-27.69870185
"R_NMC","R_OEU",2020,"Corn",1.8361503,-11082.9929402
"R_NMC","R_OEU",2020,"Palm_oil",0.6852381,-1.1507318
"R_NMC","R_OEU",2020,"Rice",210.3872355,135.2394033
"R_NMC","R_OEU",2020,"Soyabean",2.120768,-275.4971361
"R_NMC","R_OEU",2020,"Wheat",145.5904827,-19046.84460225
"R_NMC","R_SSA",2000,"Cocoa",0.8561262,-21.9521411
"R_NMC","R_SSA",2000,"Coffee",0.2842639,-64.5964283
"R_NMC","R_SSA",2000,"Corn",2.5657973,-75.2882674
"R_NMC","R_SSA",2000,"Palm_oil",1.317161,1.3106717
"R_NMC","R_SSA",2000,"Rice",3161.0521509,3159.8605017
"R_NMC","R_SSA",2000,"Soyabean",0.0088937,0.0088937
"R_NMC","R_SSA",2000,"Wheat",87.6068801,85.5184326
"R_NMC","R_SSA",2005,"Cocoa",5.9056141,-30.4551895
"R_NMC","R_SSA",2005,"Coffee",0.5293368,-71.787099
"R_NMC","R_SSA",2005,"Corn",5.2643708,-83.9707537
"R_NMC","R_SSA",2005,"Palm_oil",34.49520695,34.47957655
"R_NMC","R_SSA",2005,"Rice",1912.90693795,1912.57523195
"R_NMC","R_SSA",2005,"Soyabean",0.1401421,-18.6335609
"R_NMC","R_SSA",2005,"Wheat",346.4339642,342.1251396
"R_NMC","R_SSA",2010,"Cocoa",9.8311633,-33.4822908
"R_NMC","R_SSA",2010,"Coffee",1.27201015,-88.49241
"R_NMC","R_SSA",2010,"Corn",6.08885655,-100.32794025
"R_NMC","R_SSA",2010,"Palm_oil",26.5367859,26.0058297
"R_NMC","R_SSA",2010,"Rice",1807.2922161,1806.601665
"R_NMC","R_SSA",2010,"Soyabean",1.668709,1.492941
"R_NMC","R_SSA",2010,"Wheat",415.1500243,401.6472135
"R_NMC","R_SSA",2015,"Cocoa",14.74878115,-31.04528075
"R_NMC","R_SSA",2015,"Coffee",2.77122865,-66.81914035
"R_NMC","R_SSA",2015,"Corn",21.9048954,-5.7477677
"R_NMC","R_SSA",2015,"Palm_oil",37.7303223,34.4652503
"R_NMC","R_SSA",2015,"Rice",1853.1366785,1852.3859466
"R_NMC","R_SSA",2015,"Soyabean",0.1721879,-0.00976909999999998
"R_NMC","R_SSA",2015,"Wheat",460.0732997,418.032827
"R_NMC","R_SSA",2020,"Cocoa",15.44175225,-27.72326425
"R_NMC","R_SSA",2020,"Coffee",1.8011046,-59.7620524
"R_NMC","R_SSA",2020,"Corn",32.844467,-157.4843152
"R_NMC","R_SSA",2020,"Palm_oil",62.9979132,62.9030918
"R_NMC","R_SSA",2020,"Rice",2146.6713035,2146.3624677
"R_NMC","R_SSA",2020,"Soyabean",0.0640036,-0.1245284
"R_NMC","R_SSA",2020,"Wheat",421.249176,420.9124543
"R_NMC","SWE",2000,"Cocoa",0.0002099,-0.4807145
"R_NMC","SWE",2000,"Coffee",0.004615,0.0035004
"R_NMC","SWE",2000,"Corn",0.0010986,0.0010986
"R_NMC","SWE",2000,"Rice",0.4875368,0.4875368
"R_NMC","SWE",2000,"Wheat",0.167455,-85.1112797
"R_NMC","SWE",2005,"Cocoa",0.0997816,-0.5656627
"R_NMC","SWE",2005,"Coffee",0.0094608,0.0085647
"R_NMC","SWE",2005,"Rice",7.634155,7.634155
"R_NMC","SWE",2005,"Wheat",4.0207919,3.89670965
"R_NMC","SWE",2010,"Cocoa",0.0061088,-1.0743618
"R_NMC","SWE",2010,"Coffee",0.0294552,0.0294552
"R_NMC","SWE",2010,"Corn",0.004908,-40.668963
"R_NMC","SWE",2010,"Palm_oil",0,-0.2355958
"R_NMC","SWE",2010,"Rice",5.3550412,5.3550412
"R_NMC","SWE",2010,"Soyabean",2.1302246,2.1302246
"R_NMC","SWE",2010,"Wheat",78.6892539,-8.4842081
"R_NMC","SWE",2015,"Cocoa",0,-1.5522152
"R_NMC","SWE",2015,"Coffee",0.0803497,0.0803497
"R_NMC","SWE",2015,"Corn",0.0108974,-3.7546306
"R_NMC","SWE",2015,"Palm_oil",0,-0.606076
"R_NMC","SWE",2015,"Rice",4.5255882,4.5255882
"R_NMC","SWE",2015,"Soyabean",2.074227,2.074227
"R_NMC","SWE",2015,"Wheat",9.1332286,-378.2851211
"R_NMC","SWE",2020,"Cocoa",0.0671341,-0.7572901
"R_NMC","SWE",2020,"Coffee",0.2512168,0.1873604
"R_NMC","SWE",2020,"Corn",0.0725204,0.0653929
"R_NMC","SWE",2020,"Palm_oil",0,-0.98808
"R_NMC","SWE",2020,"Rice",5.3944968,5.3944968
"R_NMC","SWE",2020,"Soyabean",11.203836,11.203836
"R_NMC","SWE",2020,"Wheat",0.1921087,-188.6386697
"R_NMC","TUR",2000,"Cocoa",0.0047264,-29.77484735
"R_NMC","TUR",2000,"Coffee",0.3593456,0.2257174
"R_NMC","TUR",2000,"Corn",0.5759388,-7.5010584
"R_NMC","TUR",2000,"Palm_oil",0,-0.1680127
"R_NMC","TUR",2000,"Rice",101.0915568,100.8176875
"R_NMC","TUR",2000,"Soyabean",0,-0.0028734
"R_NMC","TUR",2000,"Wheat",97.74377695,-474.13500945
"R_NMC","TUR",2005,"Cocoa",0.16246975,-60.7046824
"R_NMC","TUR",2005,"Coffee",0.2674462,0.1568548
"R_NMC","TUR",2005,"Corn",1.1690017,-83.0899085
"R_NMC","TUR",2005,"Palm_oil",0,-1.936572
"R_NMC","TUR",2005,"Rice",126.7580922,124.587317
"R_NMC","TUR",2005,"Soyabean",0,-0.0455007
"R_NMC","TUR",2005,"Wheat",104.9833358,-1306.43390335
"R_NMC","TUR",2010,"Cocoa",0.0855294,-95.94907185
"R_NMC","TUR",2010,"Coffee",0.2546421,-0.8121882
"R_NMC","TUR",2010,"Corn",2.0356273,-55.6455345
"R_NMC","TUR",2010,"Palm_oil",61.7998,58.949682
"R_NMC","TUR",2010,"Rice",121.2951073,51.2874632
"R_NMC","TUR",2010,"Wheat",70.18169195,-1236.19543465
"R_NMC","TUR",2015,"Cocoa",3.5867127,-136.4170253
"R_NMC","TUR",2015,"Coffee",1.5202326,-7.07472425
"R_NMC","TUR",2015,"Corn",0.2719695,-281.1379997
"R_NMC","TUR",2015,"Palm_oil",0,-26.953445
"R_NMC","TUR",2015,"Rice",16.95883675,-340.59860195
"R_NMC","TUR",2015,"Soyabean",0.13986,-73.4710679
"R_NMC","TUR",2015,"Wheat",44.01584515,-1360.0653001
"R_NMC","TUR",2020,"Cocoa",1.4779955,-148.9404573
"R_NMC","TUR",2020,"Coffee",3.1281911,-17.140244
"R_NMC","TUR",2020,"Corn",2.978623,-1514.0316434
"R_NMC","TUR",2020,"Palm_oil",0,-61.9093409
"R_NMC","TUR",2020,"Rice",22.8922415,-244.7920163
"R_NMC","TUR",2020,"Soyabean",0,-4.634155
"R_NMC","TUR",2020,"Wheat",78.0944916,-1383.10353415
"R_NMC","USA",2000,"Cocoa",1.7055478,-2.4268592
"R_NMC","USA",2000,"Coffee",0.6390606,-3.928977
"R_NMC","USA",2000,"Corn",0.0198937,-854.09431635
"R_NMC","USA",2000,"Rice",16.1578035,-345.92490425
"R_NMC","USA",2000,"Soyabean",0,-169.68888165
"R_NMC","USA",2000,"Wheat",1.37913765,-3657.87787755
"R_NMC","USA",2005,"Cocoa",2.0039804,-1.3792905
"R_NMC","USA",2005,"Coffee",0.7824046,-2.4535913
"R_NMC","USA",2005,"Corn",0.0649628,-3970.4197271
"R_NMC","USA",2005,"Palm_oil",0.833796,-1.4796674
"R_NMC","USA",2005,"Rice",36.6291008,-677.30172525
"R_NMC","USA",2005,"Soyabean",0.1179917,-519.6069776
"R_NMC","USA",2005,"Wheat",5.6051157,-3617.9008643
"R_NMC","USA",2010,"Cocoa",2.5161558,-5.6252325
"R_NMC","USA",2010,"Coffee",0.5230531,-0.8560387
"R_NMC","USA",2010,"Corn",0.0735678,-6713.8797971
"R_NMC","USA",2010,"Palm_oil",0.0042071,-13.2042279
"R_NMC","USA",2010,"Rice",26.3331684,-740.27918455
"R_NMC","USA",2010,"Soyabean",0.034259,-2199.4745481
"R_NMC","USA",2010,"Wheat",6.8926307,-3248.29331575
"R_NMC","USA",2015,"Cocoa",1.7668145,-9.4178191
"R_NMC","USA",2015,"Coffee",0.9046864,-2.6123864
"R_NMC","USA",2015,"Corn",5.0505644,-2852.6459146
"R_NMC","USA",2015,"Palm_oil",0.194061,-1.581105
"R_NMC","USA",2015,"Rice",29.9926521,-607.0877044
"R_NMC","USA",2015,"Soyabean",0.0023211,-1356.2666228
"R_NMC","USA",2015,"Wheat",5.42489115,-1211.86687095
"R_NMC","USA",2020,"Cocoa",3.8979968,-6.8332948
"R_NMC","USA",2020,"Coffee",0.7576304,-2.2899025
"R_NMC","USA",2020,"Corn",0.0837162,-1812.76887045
"R_NMC","USA",2020,"Palm_oil",0.130774,0.130774
"R_NMC","USA",2020,"Rice",28.7767407,-366.82260385
"R_NMC","USA",2020,"Soyabean",0.470075,-2367.3636178
"R_NMC","USA",2020,"Wheat",6.2582161,-1090.8623751
"R_OEU","ARG",2000,"Cocoa",3.5619303,3.4150925
"R_OEU","ARG",2000,"Coffee",0.2794851,-0.2503849
"R_OEU","ARG",2000,"Corn",0.6874403,-1893.9241578
"R_OEU","ARG",2000,"Palm_oil",0.044438,0.044438
"R_OEU","ARG",2000,"Rice",0.0934611,-2.7797072
"R_OEU","ARG",2000,"Soyabean",0,-226.968764
"R_OEU","ARG",2000,"Wheat",2.4242108,0.501421
"R_OEU","ARG",2005,"Cocoa",3.05759965,0.82692265
"R_OEU","ARG",2005,"Coffee",0.1044342,0.0821636
"R_OEU","ARG",2005,"Corn",0.0164142,-1702.6250524
"R_OEU","ARG",2005,"Palm_oil",0.07899,0.07899
"R_OEU","ARG",2005,"Rice",0.0651839,-0.1037112
"R_OEU","ARG",2005,"Soyabean",0,-28.188511
"R_OEU","ARG",2005,"Wheat",1.1574533,-1.46946965
"R_OEU","ARG",2010,"Cocoa",4.3943621,2.7740898
"R_OEU","ARG",2010,"Coffee",0.1127394,0.1104879
"R_OEU","ARG",2010,"Corn",0.0108431,-240.9067146
"R_OEU","ARG",2010,"Rice",0.0736239,-0.2902993
"R_OEU","ARG",2010,"Soyabean",0,-31.09519
"R_OEU","ARG",2010,"Wheat",1.5792298,0.733378
"R_OEU","ARG",2015,"Cocoa",4.69178945,2.44928555
"R_OEU","ARG",2015,"Coffee",0.6314768,0.5366077
"R_OEU","ARG",2015,"Corn",0,-212.9643252
"R_OEU","ARG",2015,"Rice",0.0567831,-2.7934696
"R_OEU","ARG",2015,"Soyabean",0,-90.34783
"R_OEU","ARG",2015,"Wheat",1.0467721,-25.8723231
"R_OEU","ARG",2020,"Cocoa",4.1220146,3.3143104
"R_OEU","ARG",2020,"Coffee",0.2703312,0.2703312
"R_OEU","ARG",2020,"Corn",0.1799352,-149.4122466
"R_OEU","ARG",2020,"Rice",0.2141141,-68.2467119
"R_OEU","ARG",2020,"Soyabean",0,-121.307815
"R_OEU","ARG",2020,"Wheat",1.65509605,1.47374725
"R_OEU","AUS",2000,"Cocoa",8.5845607,8.515002
"R_OEU","AUS",2000,"Coffee",10.5366601,10.5278893
"R_OEU","AUS",2000,"Corn",0.1146778,0.0970138
"R_OEU","AUS",2000,"Palm_oil",0.249994,0.249994
"R_OEU","AUS",2000,"Rice",1.4586517,-12.6903505
"R_OEU","AUS",2000,"Soyabean",0.077175,0.016007
"R_OEU","AUS",2000,"Wheat",21.6844792,-63.31470625
"R_OEU","AUS",2005,"Cocoa",9.04721715,8.73993585
"R_OEU","AUS",2005,"Coffee",12.85288475,12.81945705
"R_OEU","AUS",2005,"Corn",0.36962965,0.338367
"R_OEU","AUS",2005,"Palm_oil",0.00791,0.00791
"R_OEU","AUS",2005,"Rice",2.9443725,2.8965655
"R_OEU","AUS",2005,"Soyabean",0.0685239,0.0685239
"R_OEU","AUS",2005,"Wheat",18.9932956,-117.5340568
"R_OEU","AUS",2010,"Cocoa",16.3162773,16.0805008
"R_OEU","AUS",2010,"Coffee",24.8722461,24.8007195
"R_OEU","AUS",2010,"Corn",0.5385244,0.5334054
"R_OEU","AUS",2010,"Rice",4.5983255,4.5983255
"R_OEU","AUS",2010,"Soyabean",0.043722,0.043722
"R_OEU","AUS",2010,"Wheat",18.5236314,-84.37212475
"R_OEU","AUS",2015,"Cocoa",25.4559389,25.2886075
"R_OEU","AUS",2015,"Coffee",39.1053264,39.0611382
"R_OEU","AUS",2015,"Corn",0.63002485,-2.28641525
"R_OEU","AUS",2015,"Rice",5.3693402,5.3693402
"R_OEU","AUS",2015,"Soyabean",0.049881,0.0495093
"R_OEU","AUS",2015,"Wheat",25.9347322,-64.7482474
"R_OEU","AUS",2020,"Cocoa",33.2320126,33.1301969
"R_OEU","AUS",2020,"Coffee",19.05773345,18.98545855
"R_OEU","AUS",2020,"Corn",0.6233809,0.6169957
"R_OEU","AUS",2020,"Rice",5.4049877,5.4049877
"R_OEU","AUS",2020,"Soyabean",0.4677964,0.4677964
"R_OEU","AUS",2020,"Wheat",26.304144,-63.46144475
"R_OEU","BRA",2000,"Cocoa",2.1105473,-2.425362
"R_OEU","BRA",2000,"Coffee",0.1251261,-402.8236514
"R_OEU","BRA",2000,"Corn",0.0147851,-3.4280448
"R_OEU","BRA",2000,"Palm_oil",0.012796,-0.7575637
"R_OEU","BRA",2000,"Rice",0.416822,0.2971312
"R_OEU","BRA",2000,"Soyabean",0,-5894.866074
"R_OEU","BRA",2000,"Wheat",14.5843484,13.334683
"R_OEU","BRA",2005,"Cocoa",3.94046835,-2.51854095
"R_OEU","BRA",2005,"Coffee",0.0836044,-428.7619209
"R_OEU","BRA",2005,"Corn",0.0010939,-456.4924308
"R_OEU","BRA",2005,"Palm_oil",0.033436,-2.7208443
"R_OEU","BRA",2005,"Rice",2.4048281,2.3140089
"R_OEU","BRA",2005,"Soyabean",0,-8424.2673753
"R_OEU","BRA",2005,"Wheat",17.8682177,16.37430665
"R_OEU","BRA",2010,"Cocoa",9.6007249,3.7643152
"R_OEU","BRA",2010,"Coffee",0.2516173,-494.3964451
"R_OEU","BRA",2010,"Corn",0.0468191,-1563.0433011
"R_OEU","BRA",2010,"Palm_oil",0,-1.2638503
"R_OEU","BRA",2010,"Rice",2.1611136,-7.0321162
"R_OEU","BRA",2010,"Soyabean",0,-4587.1160351
"R_OEU","BRA",2010,"Wheat",16.38197345,15.90820735
"R_OEU","BRA",2015,"Cocoa",8.8860641,1.3932728
"R_OEU","BRA",2015,"Coffee",1.29233245,-512.4521986
"R_OEU","BRA",2015,"Corn",1.01889535,-1332.90461545
"R_OEU","BRA",2015,"Palm_oil",0,-15.18326825
"R_OEU","BRA",2015,"Rice",4.2643813,-12.1541171
"R_OEU","BRA",2015,"Soyabean",0.0034281,-5296.1955102
"R_OEU","BRA",2015,"Wheat",23.6231321,23.2438814
"R_OEU","BRA",2020,"Cocoa",14.60162225,5.07298035
"R_OEU","BRA",2020,"Coffee",1.0942506,-596.0480164
"R_OEU","BRA",2020,"Corn",0.5328784,-1998.520961
"R_OEU","BRA",2020,"Palm_oil",0.386052,0.2410225
"R_OEU","BRA",2020,"Rice",2.2364016,-43.1937586
"R_OEU","BRA",2020,"Soyabean",0,-7591.3750753
"R_OEU","BRA",2020,"Wheat",23.16916555,22.541108
"R_OEU","CAN",2000,"Cocoa",16.2816399,15.9373211
"R_OEU","CAN",2000,"Coffee",3.0241473,2.89032615
"R_OEU","CAN",2000,"Corn",0.7877547,-21.5655205
"R_OEU","CAN",2000,"Palm_oil",0.003117,0.003117
"R_OEU","CAN",2000,"Rice",2.5219618,1.4168758
"R_OEU","CAN",2000,"Soyabean",0.0502705,-235.9429155
"R_OEU","CAN",2000,"Wheat",27.8689852,-166.1241244
"R_OEU","CAN",2005,"Cocoa",16.1907038,15.8860983
"R_OEU","CAN",2005,"Coffee",2.43760525,2.26882275
"R_OEU","CAN",2005,"Corn",0.2693487,-0.5344049
"R_OEU","CAN",2005,"Palm_oil",2.36444,2.36444
"R_OEU","CAN",2005,"Rice",2.508716,2.4484257
"R_OEU","CAN",2005,"Soyabean",0.016589,-381.115269
"R_OEU","CAN",2005,"Wheat",24.6445409,-766.7000868
"R_OEU","CAN",2010,"Cocoa",22.7888275,22.5014854
"R_OEU","CAN",2010,"Coffee",5.2451306,5.0826907
"R_OEU","CAN",2010,"Corn",0.1033909,-121.73810985
"R_OEU","CAN",2010,"Palm_oil",0.0171563,0.0171563
"R_OEU","CAN",2010,"Rice",2.592158,2.3972307
"R_OEU","CAN",2010,"Soyabean",0,-1078.4138315
"R_OEU","CAN",2010,"Wheat",24.51602825,-749.07600955
"R_OEU","CAN",2015,"Cocoa",23.9806553,23.61052565
"R_OEU","CAN",2015,"Coffee",5.4434826,5.3400666
"R_OEU","CAN",2015,"Corn",12.0697826,-103.1014335
"R_OEU","CAN",2015,"Rice",3.2293068,3.2022967
"R_OEU","CAN",2015,"Soyabean",12.8327264,-744.1821398
"R_OEU","CAN",2015,"Wheat",27.6314683,-1281.9164714
"R_OEU","CAN",2020,"Cocoa",26.965377,25.902366
"R_OEU","CAN",2020,"Coffee",10.4637008,10.17082785
"R_OEU","CAN",2020,"Corn",16.4397028,-179.5640123
"R_OEU","CAN",2020,"Palm_oil",0.4983337,0.4983337
"R_OEU","CAN",2020,"Rice",3.27101435,3.17267425
"R_OEU","CAN",2020,"Soyabean",0.0664457,-989.5498803
"R_OEU","CAN",2020,"Wheat",30.44957145,-1740.22084995
"R_OEU","CHN",2000,"Cocoa",5.5205037,3.9863955
"R_OEU","CHN",2000,"Coffee",0.0383792,-1.3425569
"R_OEU","CHN",2000,"Corn",1.0805494,0.9481225
"R_OEU","CHN",2000,"Palm_oil",0.0895,0.0895
"R_OEU","CHN",2000,"Rice",0.1462696,-79.8196069
"R_OEU","CHN",2000,"Soyabean",0,-9.215007
"R_OEU","CHN",2000,"Wheat",4.2528893,0.884446899999999
"R_OEU","CHN",2005,"Cocoa",3.0196841,2.17351645
"R_OEU","CHN",2005,"Coffee",0.2212127,-1.9429341
"R_OEU","CHN",2005,"Corn",0.84828315,0.64481265
"R_OEU","CHN",2005,"Palm_oil",0,-0.03918
"R_OEU","CHN",2005,"Rice",0.0618209,-12.1040497
"R_OEU","CHN",2005,"Soyabean",0,-16.188825
"R_OEU","CHN",2005,"Wheat",259.6270339,252.75550975
"R_OEU","CHN",2010,"Cocoa",22.1367139,17.33347465
"R_OEU","CHN",2010,"Coffee",0.4776668,-5.5061594
"R_OEU","CHN",2010,"Corn",1.04026545,0.95723235
"R_OEU","CHN",2010,"Palm_oil",0.087125,0.087125
"R_OEU","CHN",2010,"Rice",0.0978239,-10.7029242
"R_OEU","CHN",2010,"Soyabean",0,-15.932805
"R_OEU","CHN",2010,"Wheat",13.20692,3.2207698
"R_OEU","CHN",2015,"Cocoa",39.22024465,31.89089755
"R_OEU","CHN",2015,"Coffee",1.9478479,-11.4449698
"R_OEU","CHN",2015,"Corn",3204.8871954,3204.7576416
"R_OEU","CHN",2015,"Palm_oil",0,-0.016108
"R_OEU","CHN",2015,"Rice",0.1387867,-1.3815648
"R_OEU","CHN",2015,"Soyabean",1.486892,-11.6088128
"R_OEU","CHN",2015,"Wheat",97.44884465,58.47396595
"R_OEU","CHN",2020,"Cocoa",15.7832971,12.5093084
"R_OEU","CHN",2020,"Coffee",2.74189725,-6.54661165
"R_OEU","CHN",2020,"Corn",7859.3142637,7859.1301428
"R_OEU","CHN",2020,"Palm_oil",0.123914,0.067145
"R_OEU","CHN",2020,"Rice",0,-89.6834229
"R_OEU","CHN",2020,"Soyabean",67.6853861,55.8718226
"R_OEU","CHN",2020,"Wheat",391.6280407,366.9843758
"R_OEU","COL",2000,"Cocoa",0.3930632,0.1496233
"R_OEU","COL",2000,"Coffee",0.1950605,-81.62756155
"R_OEU","COL",2000,"Corn",2.0488134,2.0218198
"R_OEU","COL",2000,"Palm_oil",0.01883,-9.1877808
"R_OEU","COL",2000,"Rice",0.0008813,-0.0029134
"R_OEU","COL",2000,"Wheat",1.4095554,1.2706083
"R_OEU","COL",2005,"Cocoa",0.4965536,-0.6055516
"R_OEU","COL",2005,"Coffee",0.2513332,-96.6872267
"R_OEU","COL",2005,"Corn",0.0384951,-0.3112415
"R_OEU","COL",2005,"Palm_oil",0,-54.7605762
"R_OEU","COL",2005,"Rice",0.0098253,-0.0825989
"R_OEU","COL",2005,"Wheat",1.5204684,0.8538708
"R_OEU","COL",2010,"Cocoa",0.56533815,-0.87696925
"R_OEU","COL",2010,"Coffee",0,-64.4858303
"R_OEU","COL",2010,"Corn",0.0359979,-6.10244
"R_OEU","COL",2010,"Palm_oil",0,-6.0706076
"R_OEU","COL",2010,"Rice",0.0658358,0.0658358
"R_OEU","COL",2010,"Wheat",1.497847,0.9736066
"R_OEU","COL",2015,"Cocoa",1.7216429,-2.19430665
"R_OEU","COL",2015,"Coffee",0.1539733,-108.6359232
"R_OEU","COL",2015,"Corn",0.4459414,-3.0547543
"R_OEU","COL",2015,"Palm_oil",0.399455,-227.7554186
"R_OEU","COL",2015,"Rice",0.1473134,0.1473134
"R_OEU","COL",2015,"Wheat",3.5837191,3.345548
"R_OEU","COL",2020,"Cocoa",1.0569691,-0.2207761
"R_OEU","COL",2020,"Coffee",0.2291025,-101.7835882
"R_OEU","COL",2020,"Corn",0.6744578,-0.245277
"R_OEU","COL",2020,"Palm_oil",0,-313.602244
"R_OEU","COL",2020,"Rice",0.255391,0.255391
"R_OEU","COL",2020,"Wheat",6.547809,5.8662657
"R_OEU","DEU",2000,"Cocoa",197.568157,12.6974057
"R_OEU","DEU",2000,"Coffee",41.4268809,-62.16693125
"R_OEU","DEU",2000,"Corn",542.5843359,21.6931876
"R_OEU","DEU",2000,"Palm_oil",62.6622213,13.3064938
"R_OEU","DEU",2000,"Rice",201.6340062,174.3707975
"R_OEU","DEU",2000,"Soyabean",800.9778058,793.95055895
"R_OEU","DEU",2000,"Wheat",1034.81750525,-944.28227955
"R_OEU","DEU",2005,"Cocoa",239.4091045,24.8435581
"R_OEU","DEU",2005,"Coffee",60.6215575,-81.5539535
"R_OEU","DEU",2005,"Corn",956.35409305,127.63653945
"R_OEU","DEU",2005,"Palm_oil",105.2315102,-32.30835165
"R_OEU","DEU",2005,"Rice",225.7905025,203.18799855
"R_OEU","DEU",2005,"Soyabean",806.8447838,773.0541902
"R_OEU","DEU",2005,"Wheat",1404.82639295,-1345.92893585
"R_OEU","DEU",2010,"Cocoa",291.11288455,12.16748915
"R_OEU","DEU",2010,"Coffee",63.12972965,-138.77770305
"R_OEU","DEU",2010,"Corn",1292.0011011,721.7309715
