"from_iso3","to_iso3","FABLE_Item","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial"
"MEX","RWA","Coffee",0,0,306.601357824664,0.228571428571429,57.28,0
"NPL","RWA","Coffee",0,0,314.00867931702,0.228571428571429,562.02196877147,0
"R_CSA","RWA","Coffee",0,0,306.601357824664,0.228571428571429,568.457142857143,0
"IRL","RWA","Coffee",0,0,NA,0,0,0
"ARG","AUS","Palm Oil",0,0,551.578138281287,0.130898515355839,105.417378070925,0
"AUS","AUS","Palm Oil",0,0,19.965486578174,0,0,0
"BRA","AUS","Palm Oil",0,0,551.578138281287,0.130898515355839,105.417378070925,0
"CAN","AUS","Palm Oil",0,0,453.379166450607,0.141133065965334,113.983969547673,0
"CHN","AUS","Palm Oil",0,0,133.146008124487,0.122388434182343,97.5546801577388,0
"DEU","AUS","Palm Oil",0,0,350.821917808868,0.161581551931102,131.564910471673,0
"DNK","AUS","Palm Oil",0,0,350.821917808868,0.161581551931102,131.564910471673,0
"ETH","AUS","Palm Oil",0,0,340.564107323453,0.131725916430395,117.306718158099,0
"FIN","AUS","Palm Oil",0,0,350.821917808868,0.161581551931102,131.564910471673,0
"GRC","AUS","Palm Oil",0,0,350.821917808868,0.161581551931102,131.564910471673,0
"IND","AUS","Palm Oil",0,0,133.146008124487,0.122388434182343,97.5546801577388,0
"MEX","AUS","Palm Oil",0,0,551.578138281287,0.130898515355839,105.417378070925,0
"NOR","AUS","Palm Oil",0,0,350.821917808868,0.161581551931102,131.564910471673,0
"NPL","AUS","Palm Oil",0,0,133.146008124487,0.122388434182343,97.5546801577388,0
"RUS","AUS","Palm Oil",0,0,283.519139266581,0.13578757130328,111.627272484793,0
"RWA","AUS","Palm Oil",0,0,340.564107323453,0.131725916430395,117.306718158099,0
"R_CSA","AUS","Palm Oil",0,0,551.578138281287,0.130898515355839,105.417378070925,0
"R_NEU","AUS","Palm Oil",0,0,283.519139266581,0.13578757130328,111.627272484793,0
"R_NMC","AUS","Palm Oil",0,0,235.465843158703,0.121990197305482,97.8802973160018,0
"R_OEU","AUS","Palm Oil",0,0,350.821917808868,0.161581551931102,131.564910471673,0
"R_SSA","AUS","Palm Oil",0,0,340.564107323453,0.131725916430395,117.306718158099,0
"SWE","AUS","Palm Oil",0,0,350.821917808868,0.161581551931102,131.564910471673,0
"TUR","AUS","Palm Oil",0,0,283.519139266581,0.13578757130328,111.627272484793,0
"USA","AUS","Palm Oil",0,0,453.379166450607,0.141133065965334,113.983969547673,0
"IRL","AUS","Palm Oil",0,0,NA,0,0,0
"AUS","BRA","Palm Oil",0,0,569.516911017818,0.1,84.19,0
"BRA","BRA","Palm Oil",0,0,20.3353039250893,0,0,0
"CAN","BRA","Palm Oil",0,0,153.774593418838,0.1,84.19,0
"CHN","BRA","Palm Oil",0,0,569.516911017818,0.1,128.97,0
"ETH","BRA","Palm Oil",0,0,341.93806784312,0.1,84.19,0
"FIN","BRA","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"GBR","BRA","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"GRC","BRA","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"IND","BRA","Palm Oil",0,0,569.516911017818,0.1,84.19,0
"MEX","BRA","Palm Oil",0,0,102.695584332508,0.09,75.771,0
"NOR","BRA","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"NPL","BRA","Palm Oil",0,0,569.516911017818,0.1,84.19,0
"RUS","BRA","Palm Oil",0,0,369.037148162648,0.1,84.19,0
"RWA","BRA","Palm Oil",0,0,341.93806784312,0.1,84.19,0
"R_NMC","BRA","Palm Oil",0,0,427.459452146488,0.0964285714285714,42.095,0
"R_SSA","BRA","Palm Oil",0,0,341.93806784312,0.1,84.19,0
"SWE","BRA","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"TUR","BRA","Palm Oil",0,0,369.037148162648,0.1,84.19,0
"IRL","BRA","Palm Oil",0,0,NA,0,0,0
"ARG","CAN","Palm Oil",0,0,171.858198768296,0.03,25.257,0
"AUS","CAN","Palm Oil",0,0,455.716872080097,0.122388434182343,97.5546801577388,0
"BRA","CAN","Palm Oil",0,0,171.858198768296,0.03,25.257,0
"CAN","CAN","Palm Oil",0,0,28.4185899065201,0,0,0
"DEU","CAN","Palm Oil",0,0,219.58181630098,0.161581551931102,131.564910471673,0
"DNK","CAN","Palm Oil",0,0,219.58181630098,0.161581551931102,131.564910471673,0
"ETH","CAN","Palm Oil",0,0,401.899761866145,0.131725916430395,117.306718158099,0
"FIN","CAN","Palm Oil",0,0,219.58181630098,0.161581551931102,131.564910471673,0
"GBR","CAN","Palm Oil",0,0,219.58181630098,0.161581551931102,131.564910471673,0
"GRC","CAN","Palm Oil",0,0,219.58181630098,0.161581551931102,131.564910471673,0
"IND","CAN","Palm Oil",0,0,455.716872080097,0.03,25.257,0
"MEX","CAN","Palm Oil",0,0,171.858198768296,0.130898515355839,105.417378070925,0
"NOR","CAN","Palm Oil",0,0,219.58181630098,0.03,25.257,0
"NPL","CAN","Palm Oil",0,0,455.716872080097,0.122388434182343,97.5546801577388,0
"RUS","CAN","Palm Oil",0,0,271.759958990611,0.03,25.257,0
"RWA","CAN","Palm Oil",0,0,401.899761866145,0.131725916430395,117.306718158099,0
"R_NEU","CAN","Palm Oil",0,0,271.759958990611,0.0214285714285714,12.6285,0
"R_NMC","CAN","Palm Oil",0,0,341.669551934277,0.015,12.6285,0
"IRL","CAN","Palm Oil",0,0,NA,0,0,0
"ARG","CHN","Palm Oil",0,0,551.578138281287,0.0875,73.66625,0
"AUS","CHN","Palm Oil",0,0,133.146008124487,0.0875,73.66625,0
"BRA","CHN","Palm Oil",0,0,551.578138281287,0.0875,73.66625,0
"CHN","CHN","Palm Oil",0,0,16.9399334592368,0,0,0
"COL","CHN","Palm Oil",0,0,551.578138281287,0.0875,63.7525,0
"DEU","CHN","Palm Oil",0,0,350.821917808868,0.0875,62.16,0
"DNK","CHN","Palm Oil",0,0,350.821917808868,0.0875,73.66625,0
"ETH","CHN","Palm Oil",0,0,340.564107323453,0.131725916430395,117.306718158099,0
"FIN","CHN","Palm Oil",0,0,350.821917808868,0.0875,73.66625,0
"GRC","CHN","Palm Oil",0,0,350.821917808868,0.0875,73.66625,0
"IND","CHN","Palm Oil",0,0,133.146008124487,0.0875,73.66625,0
"MEX","CHN","Palm Oil",0,0,551.578138281287,0.0875,73.66625,0
"NOR","CHN","Palm Oil",0,0,350.821917808868,0.0875,73.66625,0
"NPL","CHN","Palm Oil",0,0,133.146008124487,0.122388434182343,97.5546801577388,0
"RUS","CHN","Palm Oil",0,0,283.519139266581,0.0875,73.66625,0
"RWA","CHN","Palm Oil",0,0,340.564107323453,0.131725916430395,117.306718158099,0
"R_CSA","CHN","Palm Oil",0,0,551.578138281287,0.134090909090909,289.403125,0
"SWE","CHN","Palm Oil",0,0,350.821917808868,0.0875,73.66625,0
"TUR","CHN","Palm Oil",0,0,283.519139266581,0.0875,73.66625,0
"USA","CHN","Palm Oil",0,0,453.379166450607,0.0875,73.66625,0
"IRL","CHN","Palm Oil",0,0,NA,0,0,0
"CHN","COL","Palm Oil",0,0,569.516911017818,0.2,257.94,0
"COL","COL","Palm Oil",0,0,53.1840839106465,0,0,0
"DNK","COL","Palm Oil",0,0,322.633886466213,0.125,105.2375,0
"ETH","COL","Palm Oil",0,0,341.93806784312,0.2,168.38,0
"FIN","COL","Palm Oil",0,0,322.633886466213,0.125,105.2375,0
"GRC","COL","Palm Oil",0,0,322.633886466213,0.125,105.2375,0
"IDN","COL","Palm Oil",0,0,569.516911017818,0.2,168.38,0
"IND","COL","Palm Oil",0,0,569.516911017818,0.2,168.38,0
"NOR","COL","Palm Oil",0,0,322.633886466213,0.2,168.38,0
"NPL","COL","Palm Oil",0,0,569.516911017818,0.2,168.38,0
"RUS","COL","Palm Oil",0,0,369.037148162648,0.2,168.38,0
"RWA","COL","Palm Oil",0,0,341.93806784312,0.2,168.38,0
"TUR","COL","Palm Oil",0,0,369.037148162648,0.2,168.38,0
"IRL","COL","Palm Oil",0,0,NA,0,0,0
"ARG","DEU","Palm Oil",0,0,315.905127977025,0.05433333335,45.743233347365,0
"AUS","DEU","Palm Oil",0,0,319.664161222784,0.05433333335,45.743233347365,0
"CAN","DEU","Palm Oil",0,0,214.645091214405,0.141133065965334,113.983969547673,0
"CHN","DEU","Palm Oil",0,0,319.664161222784,0.05433333335,70.073700021495,0
"DEU","DEU","Palm Oil",0,0,43.7553832477324,0,0,0
"ETH","DEU","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"MEX","DEU","Palm Oil",0,0,315.905127977025,0.130898515355839,105.417378070925,0
"NPL","DEU","Palm Oil",0,0,319.664161222784,0.122388434182343,97.5546801577388,0
"RWA","DEU","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"TUR","DEU","Palm Oil",0,0,53.0862389233393,0.13578757130328,111.627272484793,0
"USA","DEU","Palm Oil",0,0,214.645091214405,0.05433333335,45.743233347365,0
"IRL","DEU","Palm Oil",0,0,NA,0,0,0
"ARG","DNK","Palm Oil",0,0,315.905127977025,0.05433333335,45.743233347365,0
"AUS","DNK","Palm Oil",0,0,319.664161222784,0.05433333335,45.743233347365,0
"CAN","DNK","Palm Oil",0,0,214.645091214405,0.141133065965334,113.983969547673,0
"CHN","DNK","Palm Oil",0,0,319.664161222784,0.05433333335,70.073700021495,0
"COL","DNK","Palm Oil",0,0,315.905127977025,0.130898515355839,105.417378070925,0
"DNK","DNK","Palm Oil",0,0,13.280819828131,0,0,0
"ETH","DNK","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"FIN","DNK","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"GRC","DNK","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"IND","DNK","Palm Oil",0,0,319.664161222784,0.01525,12.838975,0
"MEX","DNK","Palm Oil",0,0,315.905127977025,0.130898515355839,105.417378070925,0
"NOR","DNK","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"NPL","DNK","Palm Oil",0,0,319.664161222784,0.122388434182343,97.5546801577388,0
"RUS","DNK","Palm Oil",0,0,53.0862389233393,0.05433333335,45.743233347365,0
"RWA","DNK","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"R_SSA","DNK","Palm Oil",0,0,184.055335140733,0.00249509803970588,19.527402782455,0
"TUR","DNK","Palm Oil",0,0,53.0862389233393,0.13578757130328,111.627272484793,0
"IRL","DNK","Palm Oil",0,0,NA,0,0,0
"ARG","ETH","Palm Oil",0,0,306.601357824664,0.15,126.285,0
"AUS","ETH","Palm Oil",0,0,314.00867931702,0.15,126.285,0
"BRA","ETH","Palm Oil",0,0,306.601357824664,0.15,126.285,0
"CAN","ETH","Palm Oil",0,0,402.736660740025,0.15,126.285,0
"CHN","ETH","Palm Oil",0,0,314.00867931702,0.15,193.455,0
"COL","ETH","Palm Oil",0,0,306.601357824664,0.15,109.29,0
"DEU","ETH","Palm Oil",0,0,174.579354453364,0.15,106.56,0
"DNK","ETH","Palm Oil",0,0,174.579354453364,0.15,126.285,0
"ETH","ETH","Palm Oil",0,0,30.4423514556146,0,0,0
"FIN","ETH","Palm Oil",0,0,174.579354453364,0.15,126.285,0
"GBR","ETH","Palm Oil",0,0,174.579354453364,0.15,126.285,0
"GRC","ETH","Palm Oil",0,0,174.579354453364,0.15,126.285,0
"IND","ETH","Palm Oil",0,0,314.00867931702,0.15,126.285,0
"MEX","ETH","Palm Oil",0,0,306.601357824664,0.15,126.285,0
"NOR","ETH","Palm Oil",0,0,174.579354453364,0.15,126.285,0
"NPL","ETH","Palm Oil",0,0,314.00867931702,0.15,126.285,0
"RUS","ETH","Palm Oil",0,0,153.128587319878,0.15,126.285,0
"RWA","ETH","Palm Oil",0,0,59.4226054357479,0.135,113.6565,0
"R_CSA","ETH","Palm Oil",0,0,306.601357824664,0.15,126.285,0
"R_NEU","ETH","Palm Oil",0,0,153.128587319878,0.15,126.285,0
"R_OEU","ETH","Palm Oil",0,0,174.579354453364,0.15,126.285,0
"SWE","ETH","Palm Oil",0,0,174.579354453364,0.15,126.285,0
"IRL","ETH","Palm Oil",0,0,NA,0,0,0
"ARG","FIN","Palm Oil",0,0,315.905127977025,0.05433333335,45.743233347365,0
"AUS","FIN","Palm Oil",0,0,319.664161222784,0.05433333335,45.743233347365,0
"BRA","FIN","Palm Oil",0,0,315.905127977025,0.05433333335,45.743233347365,0
"CAN","FIN","Palm Oil",0,0,214.645091214405,0.141133065965334,113.983969547673,0
"CHN","FIN","Palm Oil",0,0,319.664161222784,0.05433333335,70.073700021495,0
"COL","FIN","Palm Oil",0,0,315.905127977025,0.130898515355839,105.417378070925,0
"DNK","FIN","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"ETH","FIN","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"FIN","FIN","Palm Oil",0,0,27.5464200988004,0,0,0
"GRC","FIN","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"IDN","FIN","Palm Oil",0,0,319.664161222784,0.05433333335,45.743233347365,0
"IND","FIN","Palm Oil",0,0,319.664161222784,0.01525,12.838975,0
"MEX","FIN","Palm Oil",0,0,315.905127977025,0.130898515355839,105.417378070925,0
"NOR","FIN","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"NPL","FIN","Palm Oil",0,0,319.664161222784,0.122388434182343,97.5546801577388,0
"RUS","FIN","Palm Oil",0,0,53.0862389233393,0.05433333335,45.743233347365,0
"RWA","FIN","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"R_ASP","FIN","Palm Oil",0,0,319.664161222784,0.01648263889375,14.818930559105,0
"R_CSA","FIN","Palm Oil",0,0,315.905127977025,0.00987878788181818,22.8716166736825,0
"R_NEU","FIN","Palm Oil",0,0,53.0862389233393,0.0155238095285714,22.8716166736825,0
"R_NMC","FIN","Palm Oil",0,0,98.6432126310484,0.0288005952464286,19.527402782455,0
"R_SSA","FIN","Palm Oil",0,0,184.055335140733,0.00249509803970588,19.527402782455,0
"TUR","FIN","Palm Oil",0,0,53.0862389233393,0.13578757130328,111.627272484793,0
"USA","FIN","Palm Oil",0,0,214.645091214405,0.05433333335,45.743233347365,0
"IRL","FIN","Palm Oil",0,0,NA,0,0,0
"ARG","GBR","Palm Oil",0,0,315.905127977025,0.05433333335,45.743233347365,0
"BRA","GBR","Palm Oil",0,0,315.905127977025,0.05433333335,45.743233347365,0
"CAN","GBR","Palm Oil",0,0,214.645091214405,0.141133065965334,113.983969547673,0
"ETH","GBR","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"GBR","GBR","Palm Oil",0,0,29.0575958875706,0,0,0
"GRC","GBR","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"IND","GBR","Palm Oil",0,0,319.664161222784,0.01525,12.838975,0
"MEX","GBR","Palm Oil",0,0,315.905127977025,0.130898515355839,105.417378070925,0
"NOR","GBR","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"NPL","GBR","Palm Oil",0,0,319.664161222784,0.122388434182343,97.5546801577388,0
"RUS","GBR","Palm Oil",0,0,53.0862389233393,0.05433333335,45.743233347365,0
"RWA","GBR","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"R_NMC","GBR","Palm Oil",0,0,98.6432126310484,0.0288005952464286,19.527402782455,0
"TUR","GBR","Palm Oil",0,0,53.0862389233393,0.13578757130328,111.627272484793,0
"IRL","GBR","Palm Oil",0,0,NA,0,0,0
"ARG","GRC","Palm Oil",0,0,315.905127977025,0.05433333335,45.743233347365,0
"AUS","GRC","Palm Oil",0,0,319.664161222784,0.05433333335,45.743233347365,0
"BRA","GRC","Palm Oil",0,0,315.905127977025,0.05433333335,45.743233347365,0
"CAN","GRC","Palm Oil",0,0,214.645091214405,0.141133065965334,113.983969547673,0
"CHN","GRC","Palm Oil",0,0,319.664161222784,0.05433333335,70.073700021495,0
"COL","GRC","Palm Oil",0,0,315.905127977025,0.130898515355839,105.417378070925,0
"DNK","GRC","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"ETH","GRC","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"FIN","GRC","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"GBR","GRC","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"GRC","GRC","Palm Oil",0,0,15.9707799310213,0,0,0
"IND","GRC","Palm Oil",0,0,319.664161222784,0.01525,12.838975,0
"MEX","GRC","Palm Oil",0,0,315.905127977025,0.130898515355839,105.417378070925,0
"NOR","GRC","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"NPL","GRC","Palm Oil",0,0,319.664161222784,0.122388434182343,97.5546801577388,0
"RUS","GRC","Palm Oil",0,0,53.0862389233393,0.05433333335,45.743233347365,0
"RWA","GRC","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"R_CSA","GRC","Palm Oil",0,0,315.905127977025,0.00987878788181818,22.8716166736825,0
"R_NMC","GRC","Palm Oil",0,0,98.6432126310484,0.0288005952464286,19.527402782455,0
"R_SSA","GRC","Palm Oil",0,0,184.055335140733,0.00249509803970588,19.527402782455,0
"USA","GRC","Palm Oil",0,0,214.645091214405,0.05433333335,45.743233347365,0
"IRL","GRC","Palm Oil",0,0,NA,0,0,0
"ARG","IDN","Palm Oil",0,0,551.578138281287,0.0138888889,11.69305556491,0
"COL","IDN","Palm Oil",0,0,551.578138281287,0.0138888889,10.11944445254,0
"FIN","IDN","Palm Oil",0,0,350.821917808868,0.0138888889,11.69305556491,0
"IDN","IDN","Palm Oil",0,0,125.558104062175,0,0,0
"NOR","IDN","Palm Oil",0,0,350.821917808868,0.0138888889,11.69305556491,0
"IRL","IDN","Palm Oil",0,0,NA,0,0,0
"ARG","IND","Palm Oil",0,0,551.578138281287,1,841.9,0
"AUS","IND","Palm Oil",0,0,133.146008124487,1,841.9,0
"BRA","IND","Palm Oil",0,0,551.578138281287,1,841.9,0
"CAN","IND","Palm Oil",0,0,453.379166450607,1,841.9,0
"CHN","IND","Palm Oil",0,0,133.146008124487,1,1289.7,0
"COL","IND","Palm Oil",0,0,551.578138281287,1,728.6,0
"DNK","IND","Palm Oil",0,0,350.821917808868,1,841.9,0
"ETH","IND","Palm Oil",0,0,340.564107323453,0.5,420.95,0
"FIN","IND","Palm Oil",0,0,350.821917808868,1,841.9,0
"GBR","IND","Palm Oil",0,0,350.821917808868,1,841.9,0
"GRC","IND","Palm Oil",0,0,350.821917808868,1,841.9,0
"IND","IND","Palm Oil",0,0,161.435719969519,0,0,0
"MEX","IND","Palm Oil",0,0,551.578138281287,1,841.9,0
"NOR","IND","Palm Oil",0,0,350.821917808868,1,841.9,0
"RUS","IND","Palm Oil",0,0,283.519139266581,1,841.9,0
"R_CSA","IND","Palm Oil",0,0,551.578138281287,0.977272727272727,631.425,0
"R_NEU","IND","Palm Oil",0,0,283.519139266581,1,841.9,0
"SWE","IND","Palm Oil",0,0,350.821917808868,1,841.9,0
"TUR","IND","Palm Oil",0,0,283.519139266581,1,841.9,0
"USA","IND","Palm Oil",0,0,453.379166450607,1,841.9,0
"IRL","IND","Palm Oil",0,0,NA,0,0,0
"ARG","IRL","Palm Oil",0,0,NA,0,0,0
"AUS","IRL","Palm Oil",0,0,NA,0,0,0
"BRA","IRL","Palm Oil",0,0,NA,0,0,0
"CAN","IRL","Palm Oil",0,0,NA,0,0,0
"CHN","IRL","Palm Oil",0,0,NA,0,0,0
"COL","IRL","Palm Oil",0,0,NA,0,0,0
"DEU","IRL","Palm Oil",0,0,NA,0,0,0
"DNK","IRL","Palm Oil",0,0,NA,0,0,0
"ETH","IRL","Palm Oil",0,0,NA,0,0,0
"FIN","IRL","Palm Oil",0,0,NA,0,0,0
"GRC","IRL","Palm Oil",0,0,NA,0,0,0
"IDN","IRL","Palm Oil",0,0,NA,0,0,0
"IND","IRL","Palm Oil",0,0,NA,0,0,0
"MEX","IRL","Palm Oil",0,0,NA,0,0,0
"NOR","IRL","Palm Oil",0,0,NA,0,0,0
"NPL","IRL","Palm Oil",0,0,NA,0,0,0
"RUS","IRL","Palm Oil",0,0,NA,0,0,0
"RWA","IRL","Palm Oil",0,0,NA,0,0,0
"R_CSA","IRL","Palm Oil",0,0,NA,0,0,0
"R_NEU","IRL","Palm Oil",0,0,NA,0,0,0
"R_NMC","IRL","Palm Oil",0,0,NA,0,0,0
"R_SSA","IRL","Palm Oil",0,0,NA,0,0,0
"SWE","IRL","Palm Oil",0,0,NA,0,0,0
"TUR","IRL","Palm Oil",0,0,NA,0,0,0
"USA","IRL","Palm Oil",0,0,NA,0,0,0
"IRL","IRL","Palm Oil",0,0,NA,0,0,0
"ARG","MEX","Palm Oil",0,0,102.695584332508,0.032,26.9408,0
"AUS","MEX","Palm Oil",0,0,569.516911017818,0.04,33.676,0
"BRA","MEX","Palm Oil",0,0,102.695584332508,0.032,26.9408,0
"CAN","MEX","Palm Oil",0,0,153.774593418838,0.141133065965334,113.983969547673,0
"CHN","MEX","Palm Oil",0,0,569.516911017818,0.04,51.588,0
"DEU","MEX","Palm Oil",0,0,322.633886466213,0.04,28.416,0
"DNK","MEX","Palm Oil",0,0,322.633886466213,0.04,33.676,0
"ETH","MEX","Palm Oil",0,0,341.93806784312,0.04,33.676,0
"FIN","MEX","Palm Oil",0,0,322.633886466213,0.04,33.676,0
"GBR","MEX","Palm Oil",0,0,322.633886466213,0.04,33.676,0
"GRC","MEX","Palm Oil",0,0,322.633886466213,0.04,33.676,0
"IND","MEX","Palm Oil",0,0,569.516911017818,0.04,33.676,0
"MEX","MEX","Palm Oil",0,0,127.483096076591,0,0,0
"NOR","MEX","Palm Oil",0,0,322.633886466213,0.04,33.676,0
"NPL","MEX","Palm Oil",0,0,569.516911017818,0.04,33.676,0
"RUS","MEX","Palm Oil",0,0,369.037148162648,0.04,33.676,0
"RWA","MEX","Palm Oil",0,0,341.93806784312,0.04,33.676,0
"R_NEU","MEX","Palm Oil",0,0,369.037148162648,0.04,33.676,0
"R_NMC","MEX","Palm Oil",0,0,427.459452146488,0.04,33.676,0
"R_OEU","MEX","Palm Oil",0,0,322.633886466213,0.04,33.676,0
"R_SSA","MEX","Palm Oil",0,0,341.93806784312,0.04,33.676,0
"SWE","MEX","Palm Oil",0,0,322.633886466213,0.04,33.676,0
"TUR","MEX","Palm Oil",0,0,369.037148162648,0.04,33.676,0
"IRL","MEX","Palm Oil",0,0,NA,0,0,0
"ARG","NOR","Palm Oil",0,0,315.905127977025,0.31637185955,266.353468555145,0
"AUS","NOR","Palm Oil",0,0,319.664161222784,0.3381798335,284.71360182365,0
"BRA","NOR","Palm Oil",0,0,315.905127977025,0.30947908205,260.550439177895,0
"CAN","NOR","Palm Oil",0,0,214.645091214405,0.3381798335,284.71360182365,0
"CHN","NOR","Palm Oil",0,0,319.664161222784,0.34402230535,443.685567209895,0
"COL","NOR","Palm Oil",0,0,315.905127977025,0.30947908205,225.48645918163,0
"DNK","NOR","Palm Oil",0,0,63.7968286169791,0.3141798335,264.50800182365,0
"ETH","NOR","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"FIN","NOR","Palm Oil",0,0,63.7968286169791,0.3141798335,264.50800182365,0
"GBR","NOR","Palm Oil",0,0,63.7968286169791,0.3141798335,264.50800182365,0
"GRC","NOR","Palm Oil",0,0,63.7968286169791,0.3141798335,264.50800182365,0
"IDN","NOR","Palm Oil",0,0,319.664161222784,0.33030782955,278.086161698145,0
"IND","NOR","Palm Oil",0,0,319.664161222784,0.28693769415,241.572844704885,0
"MEX","NOR","Palm Oil",0,0,315.905127977025,0.3756844361,316.28872675259,0
"NOR","NOR","Palm Oil",0,0,43.8172868679253,0,0,0
"NPL","NOR","Palm Oil",0,0,319.664161222784,0.122388434182343,97.5546801577388,0
"RUS","NOR","Palm Oil",0,0,53.0862389233393,0.3756844361,316.28872675259,0
"RWA","NOR","Palm Oil",0,0,184.055335140733,0.34296490825,288.742156255675,0
"R_CSA","NOR","Palm Oil",0,0,315.905127977025,0.289497843606818,237.53022169143,0
"R_NEU","NOR","Palm Oil",0,0,53.0862389233393,0.331476475,262.27518763638,0
"R_NMC","NOR","Palm Oil",0,0,98.6432126310484,0.3205314455875,235.767563569266,0
"R_OEU","NOR","Palm Oil",0,0,63.7968286169791,0.317013647807895,287.172990348907,0
"R_SSA","NOR","Palm Oil",0,0,184.055335140733,0.144703565975,219.858270735621,0
"TUR","NOR","Palm Oil",0,0,53.0862389233393,0.36802230535,309.837978874165,0
"USA","NOR","Palm Oil",0,0,214.645091214405,0.3381798335,284.71360182365,0
"IRL","NOR","Palm Oil",0,0,NA,0,0,0
"ARG","NPL","Palm Oil",0,0,551.578138281287,0.125,105.2375,0
"AUS","NPL","Palm Oil",0,0,133.146008124487,0.125,105.2375,0
"BRA","NPL","Palm Oil",0,0,551.578138281287,0.125,105.2375,0
"CAN","NPL","Palm Oil",0,0,453.379166450607,0.125,105.2375,0
"CHN","NPL","Palm Oil",0,0,133.146008124487,0.125,161.2125,0
"COL","NPL","Palm Oil",0,0,551.578138281287,0.125,91.075,0
"DEU","NPL","Palm Oil",0,0,350.821917808868,0.125,88.8,0
"DNK","NPL","Palm Oil",0,0,350.821917808868,0.125,105.2375,0
"ETH","NPL","Palm Oil",0,0,340.564107323453,0.125,105.2375,0
"FIN","NPL","Palm Oil",0,0,350.821917808868,0.125,105.2375,0
"GBR","NPL","Palm Oil",0,0,350.821917808868,0.125,105.2375,0
"GRC","NPL","Palm Oil",0,0,350.821917808868,0.125,105.2375,0
"MEX","NPL","Palm Oil",0,0,551.578138281287,0.125,105.2375,0
"NOR","NPL","Palm Oil",0,0,350.821917808868,0.125,105.2375,0
"NPL","NPL","Palm Oil",0,0,28.126305675942,0,0,0
"RUS","NPL","Palm Oil",0,0,283.519139266581,0.125,105.2375,0
"RWA","NPL","Palm Oil",0,0,340.564107323453,0.125,105.2375,0
"R_CSA","NPL","Palm Oil",0,0,551.578138281287,0.125,105.2375,0
"R_NEU","NPL","Palm Oil",0,0,283.519139266581,0.125,105.2375,0
"R_NMC","NPL","Palm Oil",0,0,235.465843158703,0.123214285714286,94.71375,0
"R_OEU","NPL","Palm Oil",0,0,350.821917808868,0.125,105.2375,0
"R_SSA","NPL","Palm Oil",0,0,340.564107323453,0.125,105.2375,0
"SWE","NPL","Palm Oil",0,0,350.821917808868,0.125,105.2375,0
"TUR","NPL","Palm Oil",0,0,283.519139266581,0.125,105.2375,0
"USA","NPL","Palm Oil",0,0,453.379166450607,0.125,105.2375,0
"IRL","NPL","Palm Oil",0,0,NA,0,0,0
"ARG","RUS","Palm Oil",0,0,362.317307407593,0.009375,7.8928125,0
"AUS","RUS","Palm Oil",0,0,271.344387812745,0.0125,10.52375,0
"BRA","RUS","Palm Oil",0,0,362.317307407593,0.009375,7.8928125,0
"CAN","RUS","Palm Oil",0,0,272.338283509057,0.0125,10.52375,0
"CHN","RUS","Palm Oil",0,0,271.344387812745,0.009375,12.0909375,0
"COL","RUS","Palm Oil",0,0,362.317307407593,0.009375,6.830625,0
"DNK","RUS","Palm Oil",0,0,50.5214738386901,0.0125,10.52375,0
"ETH","RUS","Palm Oil",0,0,162.475237685621,0.131725916430395,117.306718158099,0
"FIN","RUS","Palm Oil",0,0,50.5214738386901,0.0125,10.52375,0
"GBR","RUS","Palm Oil",0,0,50.5214738386901,0.0125,10.52375,0
